ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr1	34830897	34850634	chr1_301	19737	chr1	34830897	34850634	19737	True	True	True	True	60
chr1	34850634	34864196	chr1_302	13562	chr1	34850634	34864196	13562	True	True	True	True	60
chr1	34864196	34878346	chr1_303	14150	chr1	34864196	34878346	14150	True	True	True	True	60
chr1	34878346	34898394	chr1_304	20048	chr1	34878346	34898394	20048	True	True	True	True	60
chr1	34898394	34915652	chr1_305	17258	chr1	34898394	34915652	17258	True	True	True	True	60
chr1	34915652	34931875	chr1_306	16223	chr1	34915652	34931875	16223	True	True	True	True	60
chr1	34931875	34941638	chr1_307	9763	chr1	34931875	34941638	9763	True	True	True	True	60
chr1	34941638	34964388	chr1_308	22750	chr1	34941638	34964388	22750	True	True	True	True	60
chr1	34964388	34979450	chr1_309	15062	chr1	34964388	34979450	15062	True	True	True	True	60
chr1	34979450	34993452	chr1_310	14002	chr1	34979450	34993452	14002	True	True	True	True	60
chr1	34993452	35005497	chr1_311	12045	chr1	34993452	35005497	12045	True	True	True	True	60
chr1	35005497	35023916	chr1_312	18419	chr1	35005497	35023916	18419	True	True	True	True	60
chr1	35023916	35049174	chr1_313	25258	chr1	35023916	35049174	25258	True	True	True	True	60
chr1	35049174	35063583	chr1_314	14409	chr1	35049174	35063583	14409	True	True	True	True	60
chr1	35063583	35085852	chr1_315	22269	chr1	35063583	35085852	22269	True	True	True	True	60
chr1	35085852	35096444	chr1_316	10592	chr1	35085852	35096444	10592	True	True	True	True	60
chr1	35096444	35115759	chr1_317	19315	chr1	35096444	35115759	19315	True	True	True	True	60
chr1	35115759	35154130	chr1_318	38371	chr1	35115759	35154130	38371	True	True	True	True	60
chr1	35154130	35178769	chr1_319	24639	chr1	35154130	35178769	24639	True	True	True	True	60
chr1	35178769	35198650	chr1_320	19881	chr1	35178769	35198650	19881	True	True	True	True	60
chr1	35198650	35217036	chr1_321	18386	chr1	35198650	35217036	18386	True	True	True	True	60
chr1	35217036	35229186	chr1_322	12150	chr1	35217036	35229186	12150	True	True	True	True	60
chr1	35229186	35255172	chr1_323	25986	chr1	35229186	35255172	25986	True	True	True	True	60
chr1	35255172	35266514	chr1_324	11342	chr1	35255172	35266514	11342	True	True	True	True	60
chr1	35266514	35282718	chr1_325	16204	chr1	35266514	35282718	16204	True	True	True	True	60
chr1	35282718	35299873	chr1_326	17155	chr1	35282718	35299873	17155	True	True	True	True	60
chr1	35299873	35311275	chr1_327	11402	chr1	35299873	35311275	11402	True	True	True	True	60
chr1	35311275	35329986	chr1_328	18711	chr1	35311275	35329986	18711	True	True	True	True	60
chr1	35329986	36216240	chr1_329	886254	chr1	35329986	36216240	886254	True	True	True	True	60
chr1	36216240	36227937	chr1_330	11697	chr1	36216240	36227937	11697	True	True	True	True	60
chr1	36227937	36616793	chr1_331	388856	chr1	36227937	36616793	388856	True	True	True	True	60
chr1	36616793	36643642	chr1_332	26849	chr1	36616793	36643642	26849	True	True	True	True	60
chr1	36643642	36665370	chr1_333	21728	chr1	36643642	36665370	21728	True	True	True	True	60
chr1	36665370	38231209	chr1_334	1565839	chr1	36665370	38231209	1565839	True	True	True	True	60
chr1	38231209	38246874	chr1_335	15665	chr1	38231209	38246874	15665	True	True	True	True	60
chr1	38246874	38262171	chr1_336	15297	chr1	38246874	38262171	15297	True	True	True	True	60
chr1	38262171	38309157	chr1_337	46986	chr1	38262171	38309157	46986	True	True	True	True	60
chr1	38309157	38335799	chr1_338	26642	chr1	38309157	38335799	26642	True	True	True	True	60
chr1	38335799	38351263	chr1_339	15464	chr1	38335799	38351263	15464	True	True	True	True	60
chr1	38351263	38364665	chr1_340	13402	chr1	38351263	38364665	13402	True	True	True	True	60
chr1	38364665	38532708	chr1_341	168043	chr1	38364665	38532708	168043	True	True	True	True	60
chr1	38532708	38561560	chr1_342	28852	chr1	38532708	38561560	28852	True	True	True	True	60
chr1	38561560	38576883	chr1_343	15323	chr1	38561560	38576883	15323	True	True	True	True	60
chr1	38576883	38597322	chr1_344	20439	chr1	38576883	38597322	20439	True	True	True	True	60
chr1	38597322	38616331	chr1_345	19009	chr1	38597322	38616331	19009	True	True	True	True	60
chr1	38616331	38627455	chr1_346	11124	chr1	38616331	38627455	11124	True	True	True	True	60
chr1	38627455	38638826	chr1_347	11371	chr1	38627455	38638826	11371	True	True	True	True	60
chr1	38638826	38831665	chr1_348	192839	chr1	38638826	38831665	192839	True	True	True	True	60
chr1	38831665	38884384	chr1_349	52719	chr1	38831665	38884384	52719	True	True	True	True	60
chr1	38884384	38897794	chr1_350	13410	chr1	38884384	38897794	13410	True	True	True	True	60
chr1	38897794	38909228	chr1_351	11434	chr1	38897794	38909228	11434	True	True	True	True	60
chr1	38909228	38928589	chr1_352	19361	chr1	38909228	38928589	19361	True	True	True	True	60
chr1	38928589	38960541	chr1_353	31952	chr1	38928589	38960541	31952	True	True	True	True	60
chr1	38960541	38988014	chr1_354	27473	chr1	38960541	38988014	27473	True	True	True	True	60
chr1	38988014	38998216	chr1_355	10202	chr1	38988014	38998216	10202	True	True	True	True	60
chr1	38998216	39016216	chr1_356	18000	chr1	38998216	39016216	18000	True	True	True	True	60
chr1	39016216	39028198	chr1_357	11982	chr1	39016216	39028198	11982	True	True	True	True	60
chr1	39028198	39048350	chr1_358	20152	chr1	39028198	39048350	20152	True	True	True	True	60
chr1	39048350	39064295	chr1_359	15945	chr1	39048350	39064295	15945	True	True	True	True	60
chr1	39064295	39075278	chr1_360	10983	chr1	39064295	39075278	10983	True	True	True	True	60
chr1	39075278	39088015	chr1_361	12737	chr1	39075278	39088015	12737	True	True	True	True	60
chr1	39088015	39104504	chr1_362	16489	chr1	39088015	39104504	16489	True	True	True	True	60
chr1	39104504	39117386	chr1_363	12882	chr1	39104504	39117386	12882	True	True	True	True	60
chr1	39117386	39132965	chr1_364	15579	chr1	39117386	39132965	15579	True	True	True	True	60
chr1	39132965	39146183	chr1_365	13218	chr1	39132965	39146183	13218	True	True	True	True	60
chr1	39146183	39179803	chr1_366	33620	chr1	39146183	39179803	33620	True	True	True	True	60
chr1	39179803	39191629	chr1_367	11826	chr1	39179803	39191629	11826	True	True	True	True	60
chr1	39191629	39212088	chr1_368	20459	chr1	39191629	39212088	20459	True	True	True	True	60
chr1	39212088	39231618	chr1_369	19530	chr1	39212088	39231618	19530	True	True	True	True	60
chr1	39231618	39245860	chr1_370	14242	chr1	39231618	39245860	14242	True	True	True	True	60
chr1	39245860	39261544	chr1_371	15684	chr1	39245860	39261544	15684	True	True	True	True	60
chr1	39261544	39277122	chr1_372	15578	chr1	39261544	39277122	15578	True	True	True	True	60
chr1	39277122	39294477	chr1_373	17355	chr1	39277122	39294477	17355	True	True	True	True	60
chr1	39294477	39310595	chr1_374	16118	chr1	39294477	39310595	16118	True	True	True	True	60
chr1	39310595	39343980	chr1_375	33385	chr1	39310595	39343980	33385	True	True	True	True	60
chr1	39343980	39367526	chr1_376	23546	chr1	39343980	39367526	23546	True	True	True	True	60
chr1	39367526	39386287	chr1_377	18761	chr1	39367526	39386287	18761	True	True	True	True	60
chr1	39386287	39416763	chr1_378	30476	chr1	39386287	39416763	30476	True	True	True	True	60
chr1	39416763	39430890	chr1_379	14127	chr1	39416763	39430890	14127	True	True	True	True	60
chr1	39430890	39451208	chr1_380	20318	chr1	39430890	39451208	20318	True	True	True	True	60
chr1	39451208	39932252	chr1_381	481044	chr1	39451208	39932252	481044	True	True	True	True	60
chr1	39932252	39943101	chr1_382	10849	chr1	39932252	39943101	10849	True	True	True	True	60
chr1	39943101	39953384	chr1_383	10283	chr1	39943101	39953384	10283	True	True	True	True	60
chr1	39953384	39975886	chr1_384	22502	chr1	39953384	39975886	22502	True	True	True	True	60
chr1	39975886	39991833	chr1_385	15947	chr1	39975886	39991833	15947	True	True	True	True	60
chr1	39991833	40004154	chr1_386	12321	chr1	39991833	40004154	12321	True	True	True	True	60
chr1	40004154	40017718	chr1_387	13564	chr1	40004154	40017718	13564	True	True	True	True	60
chr1	40017718	40031048	chr1_388	13330	chr1	40017718	40031048	13330	True	True	True	True	60
chr1	40031048	40055729	chr1_389	24681	chr1	40031048	40055729	24681	True	True	True	True	60
chr1	40055729	40083962	chr1_390	28233	chr1	40055729	40083962	28233	True	True	True	True	60
chr1	40083962	40094223	chr1_391	10261	chr1	40083962	40094223	10261	True	True	True	True	60
chr1	40094223	40110215	chr1_392	15992	chr1	40094223	40110215	15992	True	True	True	True	60
chr1	40110215	40125487	chr1_393	15272	chr1	40110215	40125487	15272	True	True	True	True	60
chr1	40125487	40152637	chr1_394	27150	chr1	40125487	40152637	27150	True	True	True	True	60
chr1	40152637	40164851	chr1_395	12214	chr1	40152637	40164851	12214	True	True	True	True	60
chr1	40164851	40190540	chr1_396	25689	chr1	40164851	40190540	25689	True	True	True	True	60
chr1	40190540	40228396	chr1_397	37856	chr1	40190540	40228396	37856	True	True	True	True	60
chr1	40228396	40239497	chr1_398	11101	chr1	40228396	40239497	11101	True	True	True	True	60
chr1	40239497	40258383	chr1_399	18886	chr1	40239497	40258383	18886	True	True	True	True	60
chr1	40258383	40292761	chr1_400	34378	chr1	40258383	40292761	34378	True	True	True	True	60
chr1	40292761	40308748	chr1_401	15987	chr1	40292761	40308748	15987	True	True	True	True	60
chr1	40308748	40348246	chr1_402	39498	chr1	40308748	40348246	39498	True	True	True	True	60
chr1	40348246	40362674	chr1_403	14428	chr1	40348246	40362674	14428	True	True	True	True	60
chr1	40362674	40376758	chr1_404	14084	chr1	40362674	40376758	14084	True	True	True	True	60
chr1	40376758	40394312	chr1_405	17554	chr1	40376758	40394312	17554	True	True	True	True	60
chr1	40394312	40420949	chr1_406	26637	chr1	40394312	40420949	26637	True	True	True	True	60
chr1	40420949	40440241	chr1_407	19292	chr1	40420949	40440241	19292	True	True	True	True	60
chr1	40440241	40459171	chr1_408	18930	chr1	40440241	40459171	18930	True	True	True	True	60
chr1	40459171	40471133	chr1_409	11962	chr1	40459171	40471133	11962	True	True	True	True	60
chr1	40471133	40485435	chr1_410	14302	chr1	40471133	40485435	14302	True	True	True	True	60
chr1	40485435	40497247	chr1_411	11812	chr1	40485435	40497247	11812	True	True	True	True	60
chr1	40497247	40509000	chr1_412	11753	chr1	40497247	40509000	11753	True	True	True	True	60
chr1	40509000	40521997	chr1_413	12997	chr1	40509000	40521997	12997	True	True	True	True	60
chr1	40521997	40543170	chr1_414	21173	chr1	40521997	40543170	21173	True	True	True	True	60
chr1	40543170	40555746	chr1_415	12576	chr1	40543170	40555746	12576	True	True	True	True	60
chr1	40555746	40572378	chr1_416	16632	chr1	40555746	40572378	16632	True	True	True	True	60
chr1	40572378	40608379	chr1_417	36001	chr1	40572378	40608379	36001	True	True	True	True	60
chr1	40608379	40631998	chr1_418	23619	chr1	40608379	40631998	23619	True	True	True	True	60
chr1	40631998	40654867	chr1_419	22869	chr1	40631998	40654867	22869	True	True	True	True	60
chr1	40654867	40668611	chr1_420	13744	chr1	40654867	40668611	13744	True	True	True	True	60
chr1	40668611	40688379	chr1_421	19768	chr1	40668611	40688379	19768	True	True	True	True	60
chr1	40688379	40702360	chr1_422	13981	chr1	40688379	40702360	13981	True	True	True	True	60
chr1	40702360	40715160	chr1_423	12800	chr1	40702360	40715160	12800	True	True	True	True	60
chr1	40715160	40725753	chr1_424	10593	chr1	40715160	40725753	10593	True	True	True	True	60
chr1	40725753	40744408	chr1_425	18655	chr1	40725753	40744408	18655	True	True	True	True	60
chr1	40744408	40777169	chr1_426	32761	chr1	40744408	40777169	32761	True	True	True	True	60
chr1	40777169	40793869	chr1_427	16700	chr1	40777169	40793869	16700	True	True	True	True	60
chr1	40793869	40813236	chr1_428	19367	chr1	40793869	40813236	19367	True	True	True	True	60
chr1	40813236	40832088	chr1_429	18852	chr1	40813236	40832088	18852	True	True	True	True	60
chr1	40832088	40844370	chr1_430	12282	chr1	40832088	40844370	12282	True	True	True	True	60
chr1	40844370	40862628	chr1_431	18258	chr1	40844370	40862628	18258	True	True	True	True	60
chr1	40862628	40884438	chr1_432	21810	chr1	40862628	40884438	21810	True	True	True	True	60
chr1	40884438	40896910	chr1_433	12472	chr1	40884438	40896910	12472	True	True	True	True	60
chr1	40896910	40915197	chr1_434	18287	chr1	40896910	40915197	18287	True	True	True	True	60
chr1	40915197	40931812	chr1_435	16615	chr1	40915197	40931812	16615	True	True	True	True	60
chr1	40931812	40945992	chr1_436	14180	chr1	40931812	40945992	14180	True	True	True	True	60
chr1	40945992	40976726	chr1_437	30734	chr1	40945992	40976726	30734	True	True	True	True	60
chr1	40976726	40998803	chr1_438	22077	chr1	40976726	40998803	22077	True	True	True	True	60
chr1	40998803	41021296	chr1_439	22493	chr1	40998803	41021296	22493	True	True	True	True	60
chr1	41021296	41031646	chr1_440	10350	chr1	41021296	41031646	10350	True	True	True	True	60
chr1	41031646	41049492	chr1_441	17846	chr1	41031646	41049492	17846	True	True	True	True	60
chr1	41049492	41097643	chr1_442	48151	chr1	41049492	41097643	48151	True	True	True	True	60
chr1	41097643	41108132	chr1_443	10489	chr1	41097643	41108132	10489	True	True	True	True	60
chr1	41108132	41126272	chr1_444	18140	chr1	41108132	41126272	18140	True	True	True	True	60
chr1	41126272	41137507	chr1_445	11235	chr1	41126272	41137507	11235	True	True	True	True	60
chr1	41137507	41185104	chr1_446	47597	chr1	41137507	41185104	47597	True	True	True	True	60
chr1	41185104	41208282	chr1_447	23178	chr1	41185104	41208282	23178	True	True	True	True	60
chr1	41208282	41320935	chr1_448	112653	chr1	41208282	41320935	112653	True	True	True	True	60
chr1	41320935	41332129	chr1_449	11194	chr1	41320935	41332129	11194	True	True	True	True	60
chr1	41332129	41344490	chr1_450	12361	chr1	41332129	41344490	12361	True	True	True	True	60
chr1	41344490	41376313	chr1_451	31823	chr1	41344490	41376313	31823	True	True	True	True	60
chr1	41376313	41391595	chr1_452	15282	chr1	41376313	41391595	15282	True	True	True	True	60
chr1	41391595	41434382	chr1_453	42787	chr1	41391595	41434382	42787	True	True	True	True	60
chr1	41434382	41453025	chr1_454	18643	chr1	41434382	41453025	18643	True	True	True	True	60
chr1	41453025	41467201	chr1_455	14176	chr1	41453025	41467201	14176	True	True	True	True	60
chr1	41467201	41982315	chr1_456	515114	chr1	41467201	41982315	515114	True	True	True	True	60
chr1	41982315	41994604	chr1_457	12289	chr1	41982315	41994604	12289	True	True	True	True	60
chr1	41994604	42008622	chr1_458	14018	chr1	41994604	42008622	14018	True	True	True	True	60
chr1	42008622	42023294	chr1_459	14672	chr1	42008622	42023294	14672	True	True	True	True	60
chr1	42023294	42045707	chr1_460	22413	chr1	42023294	42045707	22413	True	True	True	True	60
chr1	42045707	42059478	chr1_461	13771	chr1	42045707	42059478	13771	True	True	True	True	60
chr1	42059478	42072174	chr1_462	12696	chr1	42059478	42072174	12696	True	True	True	True	60
chr1	42072174	42088021	chr1_463	15847	chr1	42072174	42088021	15847	True	True	True	True	60
chr1	42088021	42107659	chr1_464	19638	chr1	42088021	42107659	19638	True	True	True	True	60
chr1	42107659	42118421	chr1_465	10762	.	.	.	.	False	False	False	False	60
chr1	42118421	42497423	chr1_466	379002	chr1	42118421	42497423	379002	True	True	True	True	60
chr1	42497423	42516457	chr1_467	19034	chr1	42497423	42516457	19034	True	True	True	True	60
chr1	42516457	42529250	chr1_468	12793	chr1	42516457	42529250	12793	True	True	True	True	60
chr1	42529250	42542492	chr1_469	13242	chr1	42529250	42542492	13242	True	True	True	True	60
chr1	42542492	42558075	chr1_470	15583	chr1	42542492	42558075	15583	True	True	True	True	60
chr1	42558075	42569872	chr1_471	11797	chr1	42558075	42569872	11797	True	True	True	True	60
chr1	42569872	42580658	chr1_472	10786	chr1	42569872	42580658	10786	True	True	True	True	60
chr1	42580658	42593791	chr1_473	13133	chr1	42580658	42593791	13133	True	True	True	True	60
chr1	42593791	42616635	chr1_474	22844	chr1	42593791	42616635	22844	True	True	True	True	60
chr1	42616635	42669262	chr1_475	52627	chr1	42616635	42669262	52627	True	True	True	True	60
chr1	42669262	42682299	chr1_476	13037	chr1	42669262	42682299	13037	True	True	True	True	60
chr1	42682299	42702451	chr1_477	20152	chr1	42682299	42702451	20152	True	True	True	True	60
chr1	42702451	42718591	chr1_478	16140	chr1	42702451	42718591	16140	True	True	True	True	60
chr1	42718591	42729038	chr1_479	10447	chr1	42718591	42729038	10447	True	True	True	True	60
chr1	42729038	42749927	chr1_480	20889	chr1	42729038	42749927	20889	True	True	True	True	60
chr1	42749927	42766662	chr1_481	16735	chr1	42749927	42766662	16735	True	True	True	True	60
chr1	42766662	42780835	chr1_482	14173	chr1	42766662	42780835	14173	True	True	True	True	60
chr1	42780835	42792093	chr1_483	11258	chr1	42780835	42792093	11258	True	True	True	True	60
chr1	42792093	42814220	chr1_484	22127	chr1	42792093	42814220	22127	True	True	True	True	60
chr1	42814220	42824813	chr1_485	10593	chr1	42814220	42824813	10593	True	True	True	True	60
chr1	42824813	42840978	chr1_486	16165	chr1	42824813	42840978	16165	True	True	True	True	60
chr1	42840978	42869191	chr1_487	28213	chr1	42840978	42869191	28213	True	True	True	True	60
chr1	42869191	42913687	chr1_488	44496	chr1	42869191	42913687	44496	True	True	True	True	60
chr1	42913687	42930459	chr1_489	16772	chr1	42913687	42930459	16772	True	True	True	True	60
chr1	42930459	42941918	chr1_490	11459	chr1	42930459	42941918	11459	True	True	True	True	60
chr1	42941918	42955611	chr1_491	13693	chr1	42941918	42955611	13693	True	True	True	True	60
chr1	42955611	43123654	chr1_492	168043	chr1	42955611	43123654	168043	True	True	True	True	60
chr1	43123654	43140639	chr1_493	16985	chr1	43123654	43140639	16985	True	True	True	True	60
chr1	43140639	43157285	chr1_494	16646	chr1	43140639	43157285	16646	True	True	True	True	60
chr1	43157285	43172864	chr1_495	15579	chr1	43157285	43172864	15579	True	True	True	True	60
chr1	43172864	43184096	chr1_496	11232	chr1	43172864	43184096	11232	True	True	True	True	60
chr1	43184096	43194311	chr1_497	10215	chr1	43184096	43194311	10215	True	True	True	True	60
chr1	43194311	43211432	chr1_498	17121	chr1	43194311	43211432	17121	True	True	True	True	60
chr1	43211432	43225914	chr1_499	14482	chr1	43211432	43225914	14482	True	True	True	True	60
chr1	43225914	43244607	chr1_500	18693	chr1	43225914	43244607	18693	True	True	True	True	60
chr1	43244607	43259276	chr1_501	14669	chr1	43244607	43259276	14669	True	True	True	True	60
chr1	43259276	43275765	chr1_502	16489	chr1	43259276	43275765	16489	True	True	True	True	60
chr1	43275765	43306716	chr1_503	30951	chr1	43275765	43306716	30951	True	True	True	True	60
